OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME_BUCKET,count,delayed_count,sum_positive_delay
19393,11697,11618,evening,350,239,9772.0
19393,11697,11618,morning,251,84,2281.0
19393,11697,12191,afternoon,974,413,12978.0
19393,11697,12191,evening,1486,884,34695.0
19393,11697,12191,morning,2020,546,13313.0
19393,11697,12191,night,418,79,2216.0
19393,11697,12264,afternoon,41,15,319.0
19393,11697,12264,evening,315,124,4267.0
19393,11697,12264,morning,6,2,77.0
19393,11697,12339,afternoon,1057,492,17529.0
19393,11697,12339,evening,723,325,14685.0
19393,11697,12339,morning,395,117,3855.0
19393,11697,12339,night,9,2,9.0
19393,11697,12391,afternoon,249,135,3317.0
19393,11697,12391,evening,408,184,6435.0
19393,11697,12391,morning,274,85,2584.0
19393,11697,12451,afternoon,304,97,3281.0
19393,11697,12451,evening,195,78,3271.0
19393,11697,12451,morning,292,39,994.0
19393,11697,12889,afternoon,171,88,2634.0
19393,11697,12889,evening,17,9,190.0
19393,11697,12889,morning,173,48,1025.0
19393,11697,12953,afternoon,69,31,778.0
19393,11697,12953,morning,28,8,248.0
19393,11697,13198,afternoon,1027,491,17710.0
19393,11697,13198,evening,361,192,7614.0
19393,11697,13198,morning,634,218,4902.0
19393,11697,13204,afternoon,785,321,10780.0
19393,11697,13204,evening,1408,767,30706.0
19393,11697,13204,morning,1792,307,7872.0
19393,11697,13204,night,85,9,65.0
19393,11697,13232,afternoon,1464,639,20655.0
19393,11697,13232,evening,1742,1006,41159.0
19393,11697,13232,morning,2523,834,17950.0
19393,11697,13232,night,425,101,2606.0
19393,11697,13296,morning,4,1,32.0
19393,11697,13342,afternoon,548,215,6770.0
19393,11697,13342,evening,73,32,1340.0
19393,11697,13342,morning,125,38,1326.0
19393,11697,13342,night,5,1,19.0
19393,11697,13487,afternoon,27,13,528.0
19393,11697,13495,afternoon,574,247,7788.0
19393,11697,13495,evening,968,582,24081.0
19393,11697,13495,morning,1346,313,7318.0
19393,11697,13495,night,21,9,98.0
19393,11697,13851,afternoon,1,0,0.0
19393,11697,13851,evening,1,0,0.0
19393,11697,13851,morning,1,0,0.0
19393,11697,13871,afternoon,12,10,564.0
19393,11697,13930,afternoon,47,37,1135.0
19393,11697,13930,evening,4,3,173.0
19393,11697,13930,morning,265,150,3507.0
19393,11697,14100,afternoon,143,61,2124.0
19393,11697,14100,evening,382,166,6468.0
19393,11697,14100,morning,129,30,506.0
19393,11697,14107,afternoon,570,266,8139.0
19393,11697,14107,evening,59,37,1227.0
19393,11697,14107,morning,138,46,774.0
19393,11697,14107,night,13,4,41.0
19393,11697,14122,afternoon,1089,526,17999.0
19393,11697,14122,evening,504,235,10422.0
19393,11697,14122,morning,514,141,3428.0
19393,11697,14307,afternoon,311,121,4505.0
19393,11697,14307,evening,251,143,6571.0
19393,11697,14307,morning,319,80,1253.0
19393,11697,14307,night,13,1,3.0
19393,11697,14492,afternoon,783,373,14125.0
19393,11697,14492,evening,477,223,9342.0
19393,11697,14492,morning,266,77,2218.0
19393,11697,14576,morning,5,0,0.0
19393,11697,14683,afternoon,290,130,3907.0
19393,11697,14683,evening,24,12,356.0
19393,11697,14683,morning,69,15,186.0
19393,11697,14730,afternoon,32,20,1127.0
19393,11697,14730,morning,14,3,37.0
19393,11697,14831,afternoon,1,0,0.0
19393,11697,14843,afternoon,971,447,13485.0
19393,11697,14843,evening,1058,611,24687.0
19393,11697,14843,morning,1104,356,6838.0
19393,11697,14843,night,23,6,43.0
19393,11697,15016,afternoon,726,316,12034.0
19393,11697,15016,evening,1261,746,26568.0
19393,11697,15016,morning,1424,363,7926.0
19393,11697,15016,night,103,11,485.0
19393,11697,15304,afternoon,951,353,11542.0
19393,11697,15304,evening,1412,747,25807.0
19393,11697,15304,morning,1602,281,6333.0
19393,11697,15304,night,189,22,418.0
19393,11721,13204,morning,18,6,74.0
19393,11721,13232,afternoon,181,63,1730.0
19393,11721,13232,evening,80,37,986.0
19393,11721,13232,morning,168,33,931.0
19393,11721,14635,afternoon,13,5,81.0
19393,11721,15304,afternoon,13,6,86.0
19393,11884,10713,afternoon,211,75,1938.0
19393,11884,10713,evening,184,62,2131.0
19393,11884,10713,morning,299,30,897.0
19393,11884,10713,night,34,3,14.0
19393,11884,11259,morning,9,5,66.0
19393,11884,11292,afternoon,1799,736,22153.0
19393,11884,11292,morning,1791,487,10168.0
19393,11884,11292,night,453,102,1891.0
19393,11884,12889,afternoon,1379,549,16061.0
19393,11884,12889,evening,280,122,3188.0
19393,11884,12889,morning,1424,303,7146.0
19393,11884,12889,night,100,24,518.0
19393,11884,13232,afternoon,63,34,745.0
19393,11884,13232,morning,87,49,737.0
19393,11884,13796,afternoon,1507,654,17855.0
19393,11884,13796,evening,1,0,0.0
19393,11884,13796,morning,410,77,1024.0
19393,11884,13796,night,1321,277,4902.0
19393,11884,14107,afternoon,1040,450,11914.0
19393,11884,14107,evening,1,0,0.0
19393,11884,14107,morning,780,226,5359.0
19393,11884,14107,night,20,6,71.0
19393,11884,14679,afternoon,25,6,149.0
19393,11884,14679,morning,12,4,98.0
19393,11884,14831,afternoon,765,275,6266.0
19393,11884,14831,evening,160,53,1797.0
19393,11884,14831,morning,714,214,5380.0
19393,11884,14831,night,25,6,94.0
19393,11884,14893,afternoon,937,372,9753.0
19393,11884,14893,evening,251,95,2550.0
19393,11884,14893,morning,1118,322,7186.0
19393,11884,14908,afternoon,79,47,847.0
19393,11884,14908,morning,13,11,346.0
19393,11986,10693,afternoon,21,11,538.0
19393,11986,10821,afternoon,1408,533,16775.0
19393,11986,10821,evening,18,12,472.0
19393,11986,10821,morning,324,71,1880.0
19393,11986,11292,afternoon,891,408,11317.0
19393,11986,11292,evening,107,61,2223.0
19393,11986,11292,morning,448,100,3280.0
19393,11986,11292,night,47,15,189.0
19393,11986,13204,afternoon,401,175,7568.0
19393,11986,13204,evening,13,9,875.0
19393,11986,13204,morning,261,54,1484.0
19393,11986,13204,night,3,0,0.0
19393,11986,13232,afternoon,1336,473,14779.0
19393,11986,13232,evening,1200,503,16976.0
19393,11986,13232,morning,2066,369,12718.0
19393,11986,13232,night,11,1,25.0
19393,11986,14635,afternoon,174,65,2230.0
19393,11986,14635,evening,3,1,22.0
19393,11986,14635,morning,122,45,1288.0
19393,11986,14635,night,12,0,0.0
19393,11986,14986,afternoon,12,8,221.0
19393,11986,15304,afternoon,144,65,2086.0
19393,11986,15304,morning,23,4,52.0
19393,11986,15304,night,2,0,0.0
19393,11996,10397,afternoon,1660,545,16507.0
19393,11996,10397,evening,438,224,8959.0
19393,11996,10397,morning,1703,328,8991.0
19393,11996,10397,night,18,0,0.0
19393,11996,10693,afternoon,8,2,19.0
19393,11996,10693,morning,81,21,764.0
19393,11996,10821,afternoon,1061,325,8276.0
19393,11996,10821,evening,120,64,3064.0
19393,11996,10821,morning,283,50,1742.0
19393,11996,10821,night,18,0,0.0
19393,11996,11259,afternoon,1,0,0.0
19393,11996,11259,evening,1,1,50.0
19393,11996,11292,afternoon,18,6,606.0
19393,11996,12191,afternoon,509,122,2893.0
19393,11996,12191,evening,29,10,256.0
19393,11996,12191,morning,21,5,54.0
19393,12094,10693,afternoon,24,12,286.0
19393,12094,10693,morning,8,4,113.0
19393,12094,11259,afternoon,215,73,2849.0
19393,12094,11292,afternoon,1459,533,23151.0
19393,12094,11292,evening,5,3,149.0
19393,12094,11292,morning,447,157,5555.0
19393,12094,12191,afternoon,3,1,211.0
19393,12173,12402,afternoon,2468,1041,25861.0
19393,12173,12402,evening,1396,581,15648.0
19393,12173,12402,morning,2268,583,8716.0
19393,12173,12758,afternoon,2501,1107,28207.0
19393,12173,12758,evening,1335,434,11293.0
19393,12173,12758,morning,3103,687,13316.0
19393,12173,12889,afternoon,196,80,2241.0
19393,12173,12889,morning,1526,449,8035.0
19393,12173,12892,afternoon,877,291,7263.0
19393,12173,12892,morning,674,191,4252.0
19393,12173,12954,afternoon,1019,361,7078.0
19393,12173,12954,morning,255,56,1513.0
19393,12173,12982,afternoon,3335,1569,41086.0
19393,12173,12982,evening,1293,485,14307.0
19393,12173,12982,morning,2245,478,7045.0
19393,12173,13796,afternoon,1418,498,12093.0
19393,12173,13796,morning,1575,452,7766.0
19393,12173,13830,afternoon,4178,1540,33626.0
19393,12173,13830,evening,2980,754,20169.0
19393,12173,13830,morning,4489,1230,20899.0
19393,12173,14107,afternoon,119,51,1859.0
19393,12173,14107,morning,1252,430,7755.0
19393,12173,14679,afternoon,1328,452,9719.0
19393,12173,14679,morning,1121,366,7916.0
19393,12173,14831,afternoon,1378,460,10151.0
19393,12173,14831,morning,1285,348,5501.0
19393,12173,14893,afternoon,1210,476,12188.0
19393,12173,14893,morning,185,70,1518.0
19393,12191,10140,afternoon,876,386,11344.0
19393,12191,10140,evening,1600,807,25449.0
19393,12191,10140,morning,1629,445,8880.0
19393,12191,10140,night,1,1,9.0
19393,12191,10279,afternoon,39,10,248.0
19393,12191,10397,afternoon,2307,1145,36578.0
19393,12191,10397,evening,2212,1171,34605.0
19393,12191,10397,morning,3057,784,18760.0
19393,12191,10397,night,493,127,2262.0
19393,12191,10423,afternoon,2033,987,32103.0
19393,12191,10423,evening,2845,1512,48797.0
19393,12191,10423,morning,2956,909,21453.0
19393,12191,10599,afternoon,711,403,11257.0
19393,12191,10599,evening,855,480,14915.0
19393,12191,10599,morning,757,250,6816.0
19393,12191,10693,afternoon,1981,917,26386.0
19393,12191,10693,evening,2074,1062,35840.0
19393,12191,10693,morning,2982,684,14623.0
19393,12191,10693,night,125,24,383.0
19393,12191,10721,afternoon,385,226,9411.0
19393,12191,10721,evening,8,3,107.0
19393,12191,10721,morning,64,20,251.0
19393,12191,10800,afternoon,346,185,5904.0
19393,12191,10800,evening,44,21,572.0
19393,12191,10800,morning,221,69,1185.0
19393,12191,10821,afternoon,1480,795,24270.0
19393,12191,10821,evening,1635,838,24563.0
19393,12191,10821,morning,1825,515,9443.0
19393,12191,10821,night,774,191,3031.0
19393,12191,10994,afternoon,850,405,11710.0
19393,12191,10994,evening,81,38,1642.0
19393,12191,10994,morning,253,95,2259.0
19393,12191,11042,evening,7,3,54.0
19393,12191,11057,afternoon,208,84,3153.0
19393,12191,11057,evening,122,58,1657.0
19393,12191,11057,morning,266,117,2593.0
19393,12191,11066,afternoon,753,403,11618.0
19393,12191,11066,evening,322,208,7316.0
19393,12191,11066,morning,195,51,1713.0
19393,12191,11109,afternoon,78,34,1790.0
19393,12191,11109,morning,17,3,297.0
19393,12191,11140,afternoon,2135,753,25989.0
19393,12191,11140,evening,1962,975,35143.0
19393,12191,11140,morning,1544,325,7358.0
19393,12191,11193,afternoon,99,34,1057.0
19393,12191,11193,evening,150,66,1686.0
19393,12191,11193,morning,54,24,1055.0
19393,12191,11259,afternoon,7300,3498,120195.0
19393,12191,11259,evening,5565,2657,94883.0
19393,12191,11259,morning,7859,1834,47301.0
19393,12191,11259,night,9,0,0.0
19393,12191,11278,afternoon,710,312,9775.0
19393,12191,11278,evening,1432,785,25508.0
19393,12191,11278,morning,2187,618,14998.0
19393,12191,11278,night,2,0,0.0
19393,12191,11292,afternoon,3687,1722,57774.0
19393,12191,11292,evening,2781,1245,40937.0
19393,12191,11292,morning,3916,1050,25593.0
19393,12191,11292,night,702,114,1733.0
19393,12191,11433,afternoon,89,45,1412.0
19393,12191,11433,evening,201,145,4126.0
19393,12191,11433,night,1,1,14.0
19393,12191,11481,afternoon,848,422,12457.0
19393,12191,11481,evening,440,237,7646.0
19393,12191,11481,morning,953,391,6930.0
19393,12191,11540,afternoon,1342,590,16289.0
19393,12191,11540,evening,1594,922,31890.0
19393,12191,11540,morning,1667,461,9313.0
19393,12191,11697,afternoon,1265,624,22519.0
19393,12191,11697,evening,1473,735,23161.0
19393,12191,11697,morning,1886,559,11959.0
19393,12191,11697,night,252,52,1076.0
19393,12191,11996,afternoon,376,174,5562.0
19393,12191,11996,evening,5,2,15.0
19393,12191,11996,morning,184,57,1411.0
19393,12191,12094,afternoon,3,2,240.0
19393,12191,12206,afternoon,2056,838,23572.0
19393,12191,12206,evening,2355,1300,43196.0
19393,12191,12206,morning,1951,580,12065.0
19393,12191,12278,morning,8,2,21.0
19393,12191,12339,afternoon,542,235,8638.0
19393,12191,12339,evening,1033,564,17752.0
19393,12191,12339,morning,505,127,2660.0
19393,12191,12448,afternoon,1022,394,13586.0
19393,12191,12448,evening,1091,521,19559.0
19393,12191,12448,morning,874,219,6596.0
19393,12191,12451,afternoon,1080,520,14226.0
19393,12191,12451,evening,523,281,8495.0
19393,12191,12451,morning,83,28,577.0
19393,12191,12889,afternoon,2531,1292,41612.0
19393,12191,12889,evening,1946,1126,38656.0
19393,12191,12889,morning,2853,867,19060.0
19393,12191,12889,night,809,175,1980.0
19393,12191,12892,afternoon,1971,969,31648.0
19393,12191,12892,evening,1703,945,31954.0
19393,12191,12892,morning,1699,491,10259.0
19393,12191,12892,night,635,139,2095.0
19393,12191,12896,afternoon,110,44,1306.0
19393,12191,12896,evening,5,2,126.0
19393,12191,12896,morning,77,19,400.0
19393,12191,12953,afternoon,1210,687,27819.0
19393,12191,12953,evening,1021,472,17134.0
19393,12191,12953,morning,1766,587,18888.0
19393,12191,12953,night,152,30,337.0
19393,12191,12954,afternoon,683,302,8337.0
19393,12191,12954,evening,202,86,2675.0
19393,12191,12954,morning,945,328,6454.0
19393,12191,12992,afternoon,103,32,1310.0
19393,12191,12992,evening,1,1,2.0
19393,12191,13158,afternoon,1515,608,20320.0
19393,12191,13158,evening,1606,836,26389.0
19393,12191,13158,morning,2136,442,10333.0
19393,12191,13198,afternoon,941,418,12930.0
19393,12191,13198,evening,1373,698,23462.0
19393,12191,13198,morning,1559,402,8808.0
19393,12191,13198,night,14,0,0.0
19393,12191,13204,afternoon,2803,1428,57567.0
19393,12191,13204,evening,1812,929,30347.0
19393,12191,13204,morning,2979,786,21848.0
19393,12191,13204,night,740,130,2210.0
19393,12191,13232,afternoon,2355,1214,36341.0
19393,12191,13232,evening,2638,1478,45012.0
19393,12191,13232,morning,2939,933,18347.0
19393,12191,13232,night,804,207,3469.0
19393,12191,13244,afternoon,577,300,10545.0
19393,12191,13244,evening,1329,699,21715.0
19393,12191,13244,morning,512,176,3573.0
19393,12191,13303,afternoon,1245,669,24731.0
19393,12191,13303,evening,1272,631,20791.0
19393,12191,13303,morning,1452,539,14693.0
19393,12191,13342,afternoon,9,3,122.0
19393,12191,13342,evening,526,301,8553.0
19393,12191,13342,morning,51,11,535.0
19393,12191,13487,evening,234,148,5375.0
19393,12191,13495,afternoon,3660,1720,50571.0
19393,12191,13495,evening,2801,1407,43534.0
19393,12191,13495,morning,3588,833,19738.0
19393,12191,13495,night,601,82,1950.0
19393,12191,13502,afternoon,3,2,109.0
19393,12191,13796,afternoon,699,358,10223.0
19393,12191,13796,evening,777,484,17364.0
19393,12191,13796,morning,1087,336,7690.0
19393,12191,13796,night,287,43,902.0
19393,12191,13851,afternoon,1999,938,27229.0
19393,12191,13851,evening,1894,1066,34490.0
19393,12191,13851,morning,1931,536,11510.0
19393,12191,13871,afternoon,902,406,13646.0
19393,12191,13871,evening,378,189,5373.0
19393,12191,13871,morning,467,140,2904.0
19393,12191,13891,afternoon,313,158,4528.0
19393,12191,13891,evening,13,9,396.0
19393,12191,13891,morning,203,73,1734.0
19393,12191,14027,evening,32,24,376.0
19393,12191,14057,morning,121,51,1170.0
19393,12191,14100,afternoon,85,46,1105.0
19393,12191,14107,afternoon,2564,1279,37474.0
19393,12191,14107,evening,2418,1404,44327.0
19393,12191,14107,morning,3155,877,19029.0
19393,12191,14107,night,266,66,1274.0
19393,12191,14122,afternoon,490,237,7676.0
19393,12191,14122,evening,55,39,1089.0
19393,12191,14122,morning,348,93,2299.0
19393,12191,14193,afternoon,1352,731,20397.0
19393,12191,14193,evening,254,123,3985.0
19393,12191,14193,morning,203,75,1852.0
19393,12191,14492,afternoon,706,386,12451.0
19393,12191,14492,evening,32,16,340.0
19393,12191,14492,morning,56,11,287.0
19393,12191,14570,afternoon,22,12,164.0
19393,12191,14570,evening,40,33,1299.0
19393,12191,14570,morning,68,31,589.0
19393,12191,14635,afternoon,186,89,3238.0
19393,12191,14635,evening,74,58,2402.0
19393,12191,14635,morning,110,24,572.0
19393,12191,14679,afternoon,1443,705,19630.0
19393,12191,14679,evening,500,251,8244.0
19393,12191,14679,morning,1560,518,9952.0
19393,12191,14679,night,95,30,341.0
19393,12191,14683,afternoon,1982,875,25424.0
19393,12191,14683,evening,2963,1626,54914.0
19393,12191,14683,morning,2765,846,20142.0
19393,12191,14683,night,10,2,9.0
19393,12191,14685,afternoon,926,431,13768.0
19393,12191,14685,evening,67,25,1498.0
19393,12191,14685,morning,141,46,909.0
19393,12191,14730,afternoon,710,310,10493.0
19393,12191,14730,evening,5,2,141.0
19393,12191,14730,morning,174,29,568.0
19393,12191,14747,morning,61,24,704.0
19393,12191,14831,afternoon,682,290,7714.0
19393,12191,14831,evening,47,23,728.0
19393,12191,14831,morning,704,256,6264.0
19393,12191,14843,afternoon,120,79,2209.0
19393,12191,14843,morning,443,256,6652.0
19393,12191,14869,afternoon,371,195,5249.0
19393,12191,14869,evening,51,23,445.0
19393,12191,14869,morning,1079,443,9671.0
19393,12191,14893,afternoon,352,210,8115.0
19393,12191,14893,evening,98,61,1811.0
19393,12191,14893,morning,478,209,4626.0
19393,12191,14908,afternoon,225,105,3370.0
19393,12191,14908,evening,38,24,522.0
19393,12191,14908,morning,758,297,6717.0
19393,12191,14986,afternoon,659,303,8937.0
19393,12191,14986,evening,120,55,3225.0
19393,12191,14986,morning,258,98,2605.0
19393,12191,15016,afternoon,1531,757,21923.0
19393,12191,15016,evening,2103,1006,29807.0
19393,12191,15016,morning,1509,364,7605.0
19393,12191,15016,night,937,189,2591.0
19393,12191,15304,afternoon,1111,619,18574.0
19393,12191,15304,evening,1541,821,25849.0
19393,12191,15304,morning,1824,523,15319.0
19393,12191,15304,night,481,83,1430.0
19393,12191,15370,afternoon,632,284,7664.0
19393,12191,15370,evening,1557,830,28341.0
19393,12191,15370,morning,1373,322,7160.0
19393,12191,15376,afternoon,653,307,9663.0
19393,12191,15376,evening,183,102,2796.0
19393,12191,15376,morning,405,142,3644.0
19393,12191,15624,afternoon,501,227,6172.0
19393,12191,15624,evening,7,3,52.0
19393,12191,15624,morning,13,6,243.0
19393,12206,10423,afternoon,955,432,12738.0
19393,12206,10423,evening,378,159,5394.0
19393,12206,10423,morning,720,225,3912.0
19393,12206,11259,afternoon,481,229,7040.0
19393,12206,11259,evening,30,18,556.0
19393,12206,11259,morning,119,45,2157.0
19393,12206,12191,afternoon,2271,1031,31453.0
19393,12206,12191,evening,1228,511,15581.0
19393,12206,12191,morning,2736,582,16693.0
19393,12206,12191,night,117,34,864.0
19393,12264,10397,afternoon,1211,382,14440.0
19393,12264,10397,morning,568,125,3850.0
19393,12264,10397,night,197,20,565.0
19393,12264,11292,afternoon,1303,471,17204.0
19393,12264,11292,evening,758,345,14020.0
19393,12264,11292,morning,851,236,5144.0
19393,12264,11292,night,457,98,1962.0
19393,12264,11697,afternoon,34,8,319.0
19393,12264,11697,evening,51,13,704.0
19393,12264,11697,morning,273,34,927.0
19393,12264,11697,night,4,1,8.0
19393,12264,13204,afternoon,106,65,1668.0
19393,12264,13204,evening,168,90,5045.0
19393,12264,13204,morning,126,19,243.0
19393,12264,13204,night,19,2,5.0
19393,12264,13232,afternoon,802,259,8052.0
19393,12264,13232,evening,724,347,12449.0
19393,12264,13232,morning,722,102,2985.0
19393,12264,13232,night,219,38,468.0
19393,12264,14107,afternoon,125,72,2651.0
19393,12264,14107,evening,3,2,8.0
19393,12266,10693,afternoon,1094,477,17988.0
19393,12266,10693,evening,152,122,5579.0
19393,12266,10693,morning,1811,462,11372.0
19393,12266,10693,night,12,1,79.0
19393,12266,11259,afternoon,1572,560,23362.0
19393,12266,11259,evening,1240,526,23230.0
19393,12266,11259,morning,1784,295,9975.0
19393,12266,11259,night,269,46,1305.0
19393,12266,11292,afternoon,711,306,12494.0
19393,12266,11292,evening,796,430,18077.0
19393,12266,11292,morning,1127,294,9637.0
19393,12266,11292,night,394,60,1106.0
19393,12266,12889,afternoon,881,465,18878.0
19393,12266,12889,evening,286,135,5213.0
19393,12266,12889,morning,785,236,5523.0
19393,12266,12889,night,11,2,42.0
19393,12266,13204,afternoon,708,268,12656.0
19393,12266,13204,morning,487,147,5118.0
19393,12266,13204,night,30,13,326.0
19393,12266,13232,afternoon,1141,461,19077.0
19393,12266,13232,evening,17,17,1157.0
19393,12266,13232,morning,1019,230,7402.0
19393,12266,13232,night,28,7,178.0
19393,12266,13495,afternoon,826,275,10594.0
19393,12266,13495,evening,557,281,12887.0
19393,12266,13495,morning,714,125,4260.0
19393,12266,13495,night,51,4,265.0
19393,12266,14107,afternoon,78,28,857.0
19393,12266,14107,evening,25,16,500.0
19393,12266,14107,morning,32,15,374.0
19393,12266,15304,afternoon,20,7,137.0
19393,12266,15304,morning,51,17,406.0
19393,12278,11292,afternoon,1051,379,10295.0
19393,12278,11292,evening,366,194,9709.0
19393,12278,11292,morning,798,124,4295.0
19393,12278,11292,night,124,9,767.0
19393,12278,12191,afternoon,8,0,0.0
19393,12278,12889,afternoon,858,256,6505.0
19393,12278,12889,evening,28,13,211.0
19393,12278,12889,morning,47,15,403.0
19393,12278,14107,afternoon,620,186,4040.0
19393,12278,14107,evening,15,4,296.0
19393,12278,14107,morning,92,20,455.0
19393,12278,15016,afternoon,1177,426,11386.0
19393,12278,15016,evening,118,50,1689.0
19393,12278,15016,morning,1417,169,5253.0
19393,12278,15016,night,196,26,1591.0
19393,12339,10397,afternoon,955,354,9601.0
19393,12339,10397,evening,1098,631,24572.0
19393,12339,10397,morning,1977,548,13099.0
19393,12339,10397,night,25,1,17.0
19393,12339,10423,afternoon,737,380,11120.0
19393,12339,10423,evening,109,74,2605.0
19393,12339,10423,morning,665,209,4465.0
19393,12339,10721,afternoon,129,50,2745.0
19393,12339,10721,evening,116,56,3495.0
19393,12339,10721,morning,215,33,702.0
19393,12339,10821,afternoon,1385,535,14063.0
19393,12339,10821,evening,949,559,20258.0
19393,12339,10821,morning,1741,342,8443.0
19393,12339,10821,night,661,119,2160.0
19393,12339,11259,afternoon,1035,458,13506.0
19393,12339,11259,evening,411,230,9382.0
19393,12339,11259,morning,952,224,5573.0
19393,12339,11259,night,54,15,200.0
19393,12339,11292,afternoon,1455,624,17847.0
19393,12339,11292,evening,1619,847,29167.0
19393,12339,11292,morning,2625,679,15018.0
19393,12339,11292,night,214,51,777.0
19393,12339,11481,afternoon,135,72,2695.0
19393,12339,11481,morning,31,11,173.0
19393,12339,11618,afternoon,189,123,5750.0
19393,12339,11618,evening,63,50,4413.0
19393,12339,11618,morning,249,57,1640.0
19393,12339,11618,night,42,5,48.0
19393,12339,11697,afternoon,661,290,11572.0
19393,12339,11697,evening,228,104,4789.0
19393,12339,11697,morning,1201,327,7666.0
19393,12339,11697,night,100,21,1033.0
19393,12339,12191,afternoon,321,131,4293.0
19393,12339,12191,evening,499,227,7924.0
19393,12339,12191,morning,1135,243,5592.0
19393,12339,12191,night,129,28,393.0
19393,12339,12889,afternoon,1423,607,17318.0
19393,12339,12889,evening,654,313,9851.0
19393,12339,12889,morning,1472,373,8443.0
19393,12339,12889,night,384,96,2283.0
19393,12339,12892,afternoon,174,49,1591.0
19393,12339,12892,evening,17,10,280.0
19393,12339,12892,morning,168,42,1186.0
19393,12339,13198,afternoon,537,230,6781.0
19393,12339,13198,evening,195,64,2010.0
19393,12339,13198,morning,592,89,3059.0
19393,12339,13198,night,45,9,158.0
19393,12339,13204,afternoon,1640,710,26202.0
19393,12339,13204,evening,1360,713,32931.0
19393,12339,13204,morning,2326,546,15570.0
19393,12339,13204,night,843,154,4335.0
19393,12339,13232,afternoon,385,99,2175.0
19393,12339,13232,evening,242,113,3749.0
19393,12339,13232,morning,23,9,196.0
19393,12339,13303,afternoon,14,7,409.0
19393,12339,13303,evening,5,3,69.0
19393,12339,13303,morning,47,18,598.0
19393,12339,13495,afternoon,41,12,517.0
19393,12339,13495,evening,8,5,235.0
19393,12339,13495,morning,4,2,10.0
19393,12339,13577,morning,67,13,473.0
19393,12339,13796,afternoon,81,26,942.0
19393,12339,13796,evening,9,2,76.0
19393,12339,13796,morning,75,17,763.0
19393,12339,14107,afternoon,1054,534,15113.0
19393,12339,14107,evening,615,370,13256.0
19393,12339,14107,morning,1209,309,6780.0
19393,12339,14107,night,445,101,2320.0
19393,12339,14635,afternoon,1020,441,13546.0
19393,12339,14635,evening,655,308,15394.0
19393,12339,14635,morning,1400,367,10020.0
19393,12339,14635,night,222,56,1969.0
19393,12339,14679,afternoon,104,36,901.0
19393,12339,14679,morning,2,0,0.0
19393,12339,14986,afternoon,213,115,5461.0
19393,12339,14986,evening,34,19,972.0
19393,12339,14986,morning,362,73,2256.0
19393,12339,14986,night,1,1,27.0
19393,12339,15304,afternoon,1188,546,18435.0
19393,12339,15304,evening,1042,532,20614.0
19393,12339,15304,morning,1335,297,7247.0
19393,12339,15304,night,712,115,2675.0
19393,12391,10693,afternoon,309,125,4919.0
19393,12391,10693,evening,274,149,6886.0
19393,12391,10693,morning,22,8,147.0
19393,12391,10821,afternoon,2794,1012,35112.0
19393,12391,10821,evening,211,80,3608.0
19393,12391,10821,morning,2938,511,13913.0
19393,12391,10821,night,433,53,1979.0
19393,12391,11697,afternoon,423,153,7073.0
19393,12391,11697,evening,11,5,158.0
19393,12391,11697,morning,377,116,3223.0
19393,12391,11697,night,100,26,913.0
19393,12391,13204,afternoon,1129,543,24249.0
19393,12391,13204,evening,465,199,8335.0
19393,12391,13204,morning,1304,303,9665.0
19393,12391,13204,night,321,48,1776.0
19393,12391,14027,afternoon,1084,499,19147.0
19393,12391,14027,evening,223,80,4534.0
19393,12391,14027,morning,1001,284,7399.0
19393,12391,14027,night,58,9,1047.0
19393,12391,15304,afternoon,461,221,8163.0
19393,12391,15304,evening,61,33,2461.0
19393,12391,15304,morning,323,95,2456.0
19393,12391,15304,night,77,18,319.0
19393,12402,12173,afternoon,2367,584,13438.0
19393,12402,12173,evening,1028,217,5969.0
19393,12402,12173,morning,2636,574,7934.0
19393,12402,12173,night,84,16,170.0
19393,12448,10397,afternoon,1042,230,8835.0
19393,12448,10397,evening,670,286,11199.0
19393,12448,10397,morning,1096,181,6032.0
19393,12448,10397,night,22,4,140.0
19393,12448,10821,afternoon,232,75,3108.0
19393,12448,10821,morning,784,136,4503.0
19393,12448,12191,afternoon,626,198,7073.0
19393,12448,12191,evening,892,393,15632.0
19393,12448,12191,morning,1177,158,4731.0
19393,12448,12191,night,296,52,2283.0
19393,12448,13204,afternoon,37,19,337.0
19393,12448,13204,morning,123,30,727.0
19393,12451,10397,afternoon,1506,680,19941.0
19393,12451,10397,evening,500,261,8865.0
19393,12451,10397,morning,1497,334,5793.0
19393,12451,10397,night,95,8,161.0
19393,12451,10423,afternoon,4,1,23.0
19393,12451,10423,morning,5,0,0.0
19393,12451,10693,afternoon,747,266,6402.0
19393,12451,10693,evening,1273,621,22783.0
19393,12451,10693,morning,1800,249,5026.0
19393,12451,10693,night,106,7,448.0
19393,12451,10821,afternoon,1679,642,20391.0
19393,12451,10821,evening,1438,765,27055.0
19393,12451,10821,morning,2639,568,15084.0
19393,12451,10821,night,39,2,83.0
19393,12451,11259,afternoon,200,96,2662.0
19393,12451,11259,evening,24,14,531.0
19393,12451,11259,morning,52,18,670.0
19393,12451,11278,afternoon,363,110,4477.0
19393,12451,11292,afternoon,743,375,13603.0
19393,12451,11292,evening,45,24,1410.0
19393,12451,11292,morning,472,126,2954.0
