OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_TIME_BUCKET,p,lambda
,10208,10397,,0.24924924924924924,0.01795512202796515
,10208,11057,,0.3975016729868392,0.02815099168266155
,10208,11278,,0.37069655724579664,0.018820373155562783
,10208,11298,,0.4039440203562341,0.02553482387003378
,10245,10299,,0.390832328106152,0.029431802697915246
,10257,10397,,0.2559549588566479,0.02108304794520548
,10257,10821,,0.27217125382262997,0.032913142746888766
,10257,11057,,0.3099921321793863,0.019245329100012212
,10257,11278,,0.3467666354264292,0.01935875434263949
,10257,11292,,0.42145178764897073,0.0316260162601626
,10257,11433,,0.21361344537815127,0.01752330006066288
,10257,11618,,0.31008440693025324,0.01957073362212783
,10257,11697,,0.41644976574700676,0.018503955220428366
,10257,12264,,0.29860541427399506,0.019073069768660432
,10257,12953,,0.24708624708624707,0.019169560185185185
,10257,13204,,0.40489432703003336,0.02033292369567646
,10257,13232,,0.33130016051364364,0.028768154322192176
,10257,13930,,0.33258527827648116,0.02182155504347378
,10257,14082,,0.5502183406113537,0.017906629716478363
,10257,14100,,0.24712356178089045,0.017453980143447692
,10257,15304,,0.390595009596929,0.02536773871852406
,10268,13930,,0.32771164021164023,0.018704465667585216
,10275,14747,,0.3265993265993266,0.037421527022761546
,10279,11259,,0.2713838664812239,0.029801450935471555
,10279,11292,,0.33501078360891445,0.01764616782793093
,10279,11298,,0.3487325046491142,0.019365919677361496
,10279,12266,,0.2935499058380414,0.017142071620042616
,10279,12889,,0.37024608501118567,0.027701062850447735
,10299,10170,,0.27253218884120173,0.03439637077662672
,10299,10245,,0.33564814814814814,0.037342261138295134
,10299,10397,,0.5171288743882545,0.014961298848404758
,10299,10551,,0.34632896983494593,0.03927199974184388
,10299,10754,,0.48367501898253606,0.03624672812108797
,10299,10926,,0.38782608695652177,0.03832273586526894
,10299,11292,,0.35714285714285715,0.02181459936198161
,10299,11298,,0.4933993399339934,0.012522248979164485
,10299,11336,,0.3482367758186398,0.036827384123601495
,10299,11445,,0.7833787465940054,0.03277847451829894
,10299,11630,,0.3018851973962296,0.037321544282101125
,10299,12173,,0.31933381607530775,0.0367714500125073
,10299,12523,,0.3359100491918482,0.04030863937260193
,10299,12892,,0.37056128293241697,0.04446429798639269
,10299,13487,,0.31277683134582623,0.024278649070376346
,10299,13873,,0.32516861909833156,0.040382665432262044
,10299,13930,,0.4388198757763975,0.021960089518836254
,10299,13970,,0.3011937557392103,0.03749857093860752
,10299,14004,,0.4733606557377049,0.028553770086526577
,10299,14057,,0.35597592433361996,0.039242946064646594
,10299,14107,,0.3724235963041933,0.03490773432815935
,10299,14709,,0.24600900532132625,0.02842279498699456
,10299,14747,,0.3256489221293445,0.04030156298775309
,10299,14771,,0.37411764705882355,0.02106797402941566
,10299,14869,,0.2937771345875543,0.030321135175504107
,10333,11433,,0.25020955574182735,0.014097145151007108
,10361,14100,,0.21822849807445444,0.012483248581866245
,10372,10397,,0.5482014388489208,0.015926761976423377
,10372,10423,,0.5185185185185185,0.01466275659824047
,10372,11292,,0.3942207484604453,0.017350223497231303
,10372,11298,,0.4263170109074031,0.011957455672143099
,10372,12266,,0.4370672097759674,0.014579200521753308
,10372,12892,,0.37298524404086264,0.015510828314106074
,10372,13930,,0.40910233844606486,0.013875385901175187
,10372,14107,,0.42971246006389774,0.01683354192740926
,10372,14771,,0.43052555795536357,0.012604333530056487
,10397,10135,,0.2571686610973132,0.026845479400395965
,10397,10140,,0.33889021195522745,0.039416098831089694
,10397,10146,,0.2481001341081806,0.0225229795264087
,10397,10185,,0.2592434280829237,0.026711589702935412
,10397,10208,,0.2546980478014961,0.023545484444969178
,10397,10257,,0.3482393605530352,0.031304010098067776
,10397,10299,,0.4739413680781759,0.024844190215999318
,10397,10372,,0.5093795093795094,0.02305230849604911
,10397,10408,,0.24531590413943355,0.028173947855677325
,10397,10423,,0.3958206980206208,0.035685348577109484
,10397,10431,,0.26040726251379276,0.02822475428372619
,10397,10529,,0.3156217882836588,0.03647658300768491
,10397,10599,,0.28015759312320915,0.03138365738771776
,10397,10685,,0.2870563674321503,0.018831424511666923
,10397,10693,,0.3155817474048443,0.03429696221869675
,10397,10713,,0.31922525107604016,0.04370886946272468
,10397,10721,,0.3589366087578345,0.02684675671168918
,10397,10731,,0.2570308898109728,0.022235960433950222
,10397,10781,,0.2383248730964467,0.02755928621742193
,10397,10785,,0.26528040327662256,0.023186649776945532
,10397,10792,,0.32030473666777076,0.030454294937406503
,10397,10821,,0.36842871175464764,0.029502761787120982
,10397,10849,,0.3422420193021529,0.04544110399211434
,10397,10868,,0.2440717699035254,0.028170919535445198
,10397,10874,,0.2752761257434155,0.0329938900203666
,10397,10980,,0.2613288179325915,0.026582569183576384
,10397,10990,,0.2436280541395676,0.029059040590405903
,10397,10994,,0.32406892718176766,0.03628696579035408
,10397,11003,,0.27759336099585064,0.026840521564694082
,10397,11042,,0.35529242444066467,0.0310282573671401
,10397,11057,,0.2859995301855767,0.026106441375761215
,10397,11066,,0.31066051810660517,0.03524117239787676
,10397,11109,,0.43149946062567424,0.024026910139356077
,10397,11146,,0.2769033674963397,0.021521129966004297
,10397,11150,,0.2732615083251714,0.024741500097547133
,10397,11193,,0.30157708400386224,0.03341207934031647
,10397,11252,,0.30130636325326593,0.0314179836831544
,10397,11259,,0.36248042593172564,0.0320941917665393
,10397,11267,,0.2213254695017849,0.032502165291516616
,10397,11278,,0.3574201753798782,0.028261939670458213
,10397,11292,,0.3940927361469997,0.03028723363176505
,10397,11298,,0.3976019184652278,0.024554076725671767
,10397,11308,,0.2688884288967088,0.02326581054215249
,10397,11423,,0.22595971113645003,0.03253345007798178
,10397,11433,,0.35062058589995404,0.03217110888712504
,10397,11481,,0.29856012205587873,0.02407517051003068
,10397,11540,,0.3426512968299712,0.03549889532453574
,10397,11612,,0.24479618386816998,0.02390531040907936
,10397,11617,,0.29411764705882354,0.025719601619787678
,10397,11618,,0.3954883956329983,0.02089305391897544
,10397,11624,,0.34461343472750317,0.024070680512398305
,10397,11641,,0.2451563399194322,0.027880189358406596
,10397,11697,,0.4141227999893171,0.028209037225159272
,10397,11721,,0.29982964224872233,0.03482045701849837
,10397,11775,,0.32470892626131953,0.024766885391484535
,10397,11778,,0.3290653008962868,0.0251148245871201
,10397,11823,,0.273841961852861,0.02055785274908315
,10397,11884,,0.2827635327635328,0.03970794158831766
,10397,11953,,0.2482245131729668,0.026622929873703866
,10397,11973,,0.2470195517405818,0.028611407740177487
,10397,11977,,0.2959280303030303,0.024581137418390624
,10397,11986,,0.29004007718569097,0.03329811526532838
,10397,11995,,0.2561343090830822,0.03347398030942335
,10397,11996,,0.2914054088289315,0.03333961334454074
,10397,12007,,0.22704138083646824,0.024770642201834864
,10397,12124,,0.2750333778371162,0.018498009518393248
,10397,12173,,0.35368043087971274,0.029341674113792075
,10397,12191,,0.3466666666666667,0.032696405491319386
,10397,12197,,0.3345785082804134,0.024530076045974493
,10397,12217,,0.22632751578165614,0.029446578254462882
,10397,12264,,0.3155742425987789,0.028383306740711576
,10397,12266,,0.38904145416503205,0.027505208269128834
,10397,12278,,0.23251571052098113,0.0337670748940179
,10397,12323,,0.23312064104466537,0.027065674316036112
,10397,12339,,0.3396717249922577,0.0358715062238764
,10397,12441,,0.34285714285714286,0.03030019639016179
,10397,12448,,0.24578790882061446,0.02926253687315634
,10397,12451,,0.3739523809523809,0.0330261879628734
,10397,12478,,0.4246149946130934,0.022033240596410226
,10397,12889,,0.4163713837183225,0.02905322721482738
,10397,12892,,0.40594858394497174,0.031645797136181174
,10397,12945,,0.2552254194394976,0.02737123557556994
,10397,12951,,0.27050708426547354,0.024373036803117597
,10397,12953,,0.3336010190518387,0.023892632890003054
,10397,12992,,0.27312694632716616,0.03035021831394461
,10397,13198,,0.34031007751937986,0.03406335473608659
,10397,13204,,0.42218538950597434,0.026118603497988994
,10397,13230,,0.20911983032873807,0.0344658836689038
,10397,13232,,0.3751126058494985,0.02962070698927281
,10397,13244,,0.335602493955974,0.033360738679483935
,10397,13277,,0.2884296466386019,0.023335019041623235
,10397,13303,,0.41785725549563185,0.02481369594654071
,10397,13342,,0.30464258130953403,0.032297096900388476
,10397,13360,,0.25526862570495695,0.0319405756731662
,10397,13367,,0.2937044745057232,0.02264612668993461
,10397,13377,,0.26424319727891155,0.02353542621274662
,10397,13422,,0.27671802396674006,0.02447994980690804
,10397,13485,,0.22173826964957435,0.033045171569350607
,10397,13487,,0.31595434032386516,0.03377488705759495
,10397,13495,,0.3640175160719277,0.031207316586125643
,10397,13577,,0.2659693165969317,0.03131311472718018
,10397,13795,,0.2531068765534383,0.02653983146555469
,10397,13796,,0.4330935251798561,0.03566350710900474
,10397,13851,,0.27663456664977193,0.030380282317317542
,10397,13871,,0.2792849631966351,0.031920774944114605
,10397,13891,,0.3680851063829787,0.030553803456540934
,10397,13930,,0.3768789196004911,0.02371140477234296
,10397,13931,,0.3534801613987895,0.03355945730247406
,10397,14027,,0.3880309911835426,0.03258504103417795
,10397,14057,,0.31360544217687075,0.03746672897576041
,10397,14098,,0.2826603325415677,0.021061946902654866
,10397,14100,,0.3466822566501023,0.024916489842223576
,10397,14107,,0.4072114799951356,0.03003623903410416
,10397,14108,,0.3037974683544304,0.026811648171594548
,10397,14122,,0.31313896251419915,0.033708597934278425
,10397,14193,,0.2847936041768641,0.02789051514764157
,10397,14307,,0.35526315789473684,0.028552992418131955
,10397,14321,,0.34068058778035576,0.031719171917191716
,10397,14492,,0.355255787901419,0.033867458138469
,10397,14524,,0.3471251685668751,0.034477300262400076
,10397,14574,,0.270042194092827,0.025760142217451827
,10397,14576,,0.34202024553090676,0.03044478527607362
,10397,14635,,0.3611453961984695,0.03279147825014989
,10397,14679,,0.380163578010146,0.03595558427824452
,10397,14683,,0.3686028935435111,0.03437812581816717
,10397,14685,,0.3063269395934727,0.03295349553433939
,10397,14696,,0.2851063829787234,0.019734640050340736
,10397,14730,,0.26938040345821324,0.031817214823639535
,10397,14747,,0.3625420657520062,0.03450824822284369
,10397,14771,,0.3781818181818182,0.026940097139773342
,10397,14783,,0.28890529813549937,0.026997653878001657
,10397,14814,,0.2697930235924157,0.02661298382376037
,10397,14831,,0.27238921599008364,0.03518674192386213
,10397,14843,,0.40955901769210457,0.03010773561098709
,10397,14869,,0.3707350427350427,0.037219838681997595
,10397,14893,,0.32586015538290786,0.0373879380603097
,10397,14908,,0.3932707013327507,0.040522287257991896
,10397,14986,,0.3482179434657927,0.03495439479549623
,10397,15016,,0.3342853594933565,0.03491275054632229
,10397,15024,,0.38447088290544773,0.048226838942779716
,10397,15027,,0.32753623188405795,0.035104069586828206
,10397,15096,,0.3479282357966681,0.029707845497319182
,10397,15249,,0.261278805582603,0.027674325330888674
,10397,15304,,0.4051855452924972,0.030102017475639325
,10397,15323,,0.24287894201424212,0.025872695501402
,10397,15356,,0.4454477050413845,0.01818014310720757
,10397,15370,,0.23564385150812064,0.03278853914447135
,10397,15376,,0.35922055916407797,0.0374040638692034
,10397,15412,,0.2662858907070083,0.028274285152312346
,10397,15607,,0.2600896860986547,0.021289612137526
,10397,15624,,0.2718623870843744,0.029559893003427234
,10397,15919,,0.2484912096562582,0.029507072973141396
,10408,10397,,0.24847428073234526,0.017217422823657343
,10408,10466,,0.4298941798941799,0.02302678191866232
,10408,11057,,0.22135922330097088,0.02167300380228137
,10408,11292,,0.4169221336603311,0.019779516565345122
,10408,11433,,0.2581883894285069,0.017357367390016858
,10408,12889,,0.3888888888888889,0.024337244676227728
,10408,13487,,0.24100349578449518,0.01651611448542157
,10408,13930,,0.3373864860704941,0.01865389034031436
,10408,14082,,0.5,0.020436492635150766
,10408,14112,,0.40131578947368424,0.01838733986435569
,10408,14761,,0.4474820143884892,0.016321175544476516
,10423,10140,,0.4013199245757385,0.03499684836526076
,10423,10279,,0.46153846153846156,0.03217455621301775
,10423,10397,,0.28927804394515116,0.030209273838757354
,10423,10693,,0.36533758639021796,0.030208186805457872
,10423,10721,,0.3853703419720902,0.01713148225156624
,10423,10800,,0.5415282392026578,0.036775903886288
,10423,10821,,0.3599769982748706,0.035114618002318534
,10423,10994,,0.49906890130353815,0.03690443404020931
,10423,11057,,0.31416765053128687,0.018120777947265198
,10423,11066,,0.40755873340143,0.03984023964053919
,10423,11193,,0.3554131054131054,0.023270454916408237
,10423,11259,,0.3430668211664735,0.03039844482624082
,10423,11278,,0.4179761156505343,0.04557916381082933
,10423,11292,,0.3416662388994405,0.02795792869384052
,10423,11298,,0.37588512007922753,0.016550782842653097
,10423,11433,,0.28523377060208543,0.02219023943477692
,10423,11481,,0.49209486166007904,0.04127299850820487
,10423,11540,,0.4192847593582888,0.028700197892954783
,10423,11618,,0.366609081934847,0.018166031782912557
,10423,11697,,0.43410852713178294,0.024966562639322336
,10423,12173,,0.8250497017892644,0.01659004597241655
,10423,12191,,0.43383947939262474,0.03577102336689497
,10423,12206,,0.3401559454191033,0.03726044947418993
,10423,12264,,0.32445290199809707,0.025845864661654134
,10423,12266,,0.3474490194546449,0.02523678998473421
,10423,12339,,0.4328310355883296,0.02983887010145216
,10423,12451,,0.4429175475687104,0.02557997557997558
,10423,12478,,0.34915061212868936,0.0177823104919982
,10423,12889,,0.4276911076443058,0.025489877036795984
,10423,12892,,0.3504844467108618,0.025090992724232722
,10423,12896,,0.4869431643625192,0.02884571636562173
,10423,12954,,0.4426487977926685,0.03756355365266256
,10423,13158,,0.4743362831858407,0.023322600295883737
,10423,13198,,0.40126473124461054,0.02769896228099764
,10423,13204,,0.4341906202723147,0.02447304607349375
,10423,13232,,0.40150682781353003,0.036396232321220225
,10423,13244,,0.522,0.02421824255358634
,10423,13303,,0.3909139640846958,0.02191305393000143
,10423,13487,,0.3244215938303342,0.022597049133361982
,10423,13495,,0.41430575035063116,0.02946956773311785
,10423,13796,,0.4556500607533414,0.03238621642628897
,10423,13851,,0.37602820211515864,0.017508343820101767
,10423,13891,,0.5628465804066544,0.03411955851868452
,10423,13930,,0.30717585908172107,0.021777962033155733
,10423,14057,,0.3936627282491944,0.03310450727124921
,10423,14100,,0.3737024221453287,0.014631668077900084
,10423,14107,,0.3850525104301539,0.024354622965140085
,10423,14122,,0.49907578558225507,0.034138323429004934
,10423,14492,,0.4433903897710868,0.02572077999760737
,10423,14570,,0.5239179954441914,0.024757804090419805
,10423,14679,,0.4463140055683331,0.03600832088131024
,10423,14747,,0.3375243033052495,0.031903945111492284
,10423,14771,,0.3554054054054054,0.025489625968255387
,10423,14831,,0.4275489104501352,0.03481008560069413
,10423,14869,,0.321305066907232,0.02383501751098619
,10423,14893,,0.490537084398977,0.030799370523814113
,10423,14908,,0.512932924156072,0.028602860286028604
,10423,15016,,0.34178610804851156,0.040402460640183505
,10423,15304,,0.4366630076838639,0.02478566444023527
,10423,15370,,0.43004824259131635,0.027182435964453737
,10431,10397,,0.2470706059088633,0.023167582288585245
,10431,10721,,0.29898403483309144,0.017983413356612833
,10431,11057,,0.3715187021180712,0.029008557594865442
,10431,11278,,0.36829463570856685,0.01980965505361526
,10431,11292,,0.3994673768308921,0.021910604732690624
,10431,11298,,0.3700042973785991,0.017105393861130427
,10431,11618,,0.30785384292314155,0.0178263090055692
,10431,11697,,0.481656374863785,0.01714618219434926
,10431,12264,,0.24875124875124874,0.020751729310775898
,10431,12953,,0.33105218135158254,0.015724037055095074
,10431,13303,,0.5664893617021277,0.01828169255857866
,10431,13487,,0.4914933837429111,0.019859456156431407
,10431,13930,,0.35837701417200546,0.0164942189817545
,10431,14082,,0.44863731656184486,0.020605652111116462
,10431,14100,,0.3138138138138138,0.017241379310344827
,10431,14112,,0.44332091538052154,0.01986076009727719
,10431,14761,,0.43317073170731707,0.020788463339263975
,10431,14986,,0.5110565110565111,0.024208566108007448
,10434,11057,,0.26325616131441376,0.01759047868557955
,10434,11433,,0.24127617148554337,0.01882535978218592
,10434,11618,,0.2832369942196532,0.015022226764089725
,10434,12264,,0.23540856031128404,0.01694796554380559
,10434,13930,,0.3422449380774523,0.018916099871792085
,10434,14100,,0.3705426356589147,0.02401406681738257
,10466,10408,,0.39814814814814814,0.02372133343841122
,10466,10620,,0.4251655629139073,0.02662133023718693
,10466,10627,,0.32077393075356414,0.025173819228002877
,10466,10666,,0.3895522388059702,0.026747284279565485
,10466,10713,,0.40718562874251496,0.028060522696011003
,10466,10849,,0.3688811188811189,0.036093055080396855
,10466,11003,,0.33192389006342493,0.030326443886420706
,10466,11193,,0.4332688588007737,0.024318749321463468
,10466,11423,,0.4575342465753425,0.03158691129184793
,10466,11603,,0.387719298245614,0.02968833960236432
,10466,11637,,0.3081525804038893,0.037746220797068256
,10466,11775,,0.31296572280178836,0.030395136778115502
,10466,11986,,0.4324644549763033,0.025835220838052095
,10466,12278,,0.41603053435114506,0.029928610653487096
,10466,12280,,0.38141809290953543,0.030615248748896085
,10466,12889,,0.5883534136546185,0.017669762392956218
,10466,13433,,0.35067114093959734,0.039285714285714285
,10466,14108,,0.3107932379713914,0.031160365058670144
,10466,14252,,0.39661016949152544,0.03529944184643234
,10466,14314,,0.44845748683220465,0.018943788439839168
,10466,14457,,0.36959370904325034,0.02555505210693249
,10466,14512,,0.3118594436310395,0.0450507614213198
,10466,14783,,0.36643356643356645,0.028857803722876968
,10469,11433,,0.22563519150549868,0.018546514346274332
,10469,13487,,0.3485064011379801,0.023266856600189935
,10469,13930,,0.28612661150663843,0.017547586174343
,10529,10397,,0.2651507356723943,0.025896374306616288
,10529,10693,,0.35584415584415585,0.03153533338448554
,10529,10821,,0.30467266050398883,0.03236698728728055
,10529,11057,,0.32188891492852123,0.02147922840543901
,10529,11278,,0.3309369202226345,0.01972601982278376
,10529,11292,,0.2886165752982909,0.027664441147378833
,10529,11298,,0.3682076236820762,0.023482556184860476
,10529,11433,,0.2138957816377171,0.01856291723494365
,10529,11618,,0.3310344827586207,0.013101867016049788
,10529,11697,,0.3860773986718571,0.021204879889322098
,10529,12264,,0.2713063507732807,0.01942536724428371
,10529,12889,,0.5322834645669291,0.01881436125800167
,10529,12892,,0.38741396263520156,0.020135943169622323
,10529,12953,,0.3632075471698113,0.019901783406565003
,10529,13204,,0.4310207336523126,0.019317887362956476
,10529,13232,,0.34381679389312975,0.032385170698035606
,10529,13303,,0.3304318714429193,0.02101251809588691
,10529,13487,,0.2555723869292361,0.02497620809982024
,10529,13577,,0.26243781094527363,0.025467712733856368
,10529,13930,,0.32268822637695804,0.021932807165770257
,10529,14027,,0.371931696905016,0.02076196717404903
,10529,14100,,0.24996054915575194,0.022887527453473586
,10529,14635,,0.38678223185265437,0.023629864972200158
,10529,14843,,0.6133333333333333,0.016758537667110183
,10529,15304,,0.4057732926543065,0.0259134918018045
,10551,10299,,0.5342621552459482,0.03851909554949673
,10558,11292,,0.3102843102843103,0.018137425880711544
,10561,11292,,0.2374567474048443,0.014593689359100454
,10561,11298,,0.37560777957860614,0.018174688756004313
,10561,14107,,0.2852375343541421,0.020598242132123617
,10561,14771,,0.2732032365540219,0.016462557719333467
,10577,11433,,0.24253164556962026,0.01375922787464453
,10577,12953,,0.347068145800317,0.019119958093242535
,10581,11057,,0.24280104712041886,0.02155097298867267
,10581,11278,,0.3423226433430515,0.019104566655819503
,10581,11618,,0.36959876543209874,0.018434775915484827
,10581,12478,,0.25395206527282,0.01519311733479773
,10581,12953,,0.24114713216957606,0.016574112162347457
,10581,13930,,0.3722415795586527,0.020950451039351548
,10581,14100,,0.30343434343434345,0.023112314770646437
,10581,14112,,0.40803897685749085,0.016765927631249688
,10581,14761,,0.4418848167539267,0.01581116523042338
,10599,10397,,0.22932034663038028,0.026385615636897012
,10599,10821,,0.3369883040935672,0.036032515241519465
,10599,11057,,0.34057676685621446,0.02344798657718121
,10599,11259,,0.37893531768746425,0.028666074869552038
,10599,11278,,0.3151933021423295,0.01947093810371317
,10599,11292,,0.36626301253452304,0.02670797831138652
,10599,11298,,0.39977703455964325,0.018510393384573297
,10599,11433,,0.23544631306597671,0.02081427264409881
,10599,12191,,0.3468763652249891,0.03330676622341541
,10599,12266,,0.3614474996438239,0.020281883808869028
,10599,12889,,0.36514886164623467,0.03763537906137184
,10599,12953,,0.2435945042703305,0.01927144535840188
,10599,13204,,0.4151873767258383,0.02512382884764576
,10599,13232,,0.37755481233742105,0.03069857384578197
,10599,13303,,0.3304805793285056,0.02624081963356943
,10599,13930,,0.35069863722615147,0.019817905326366684
,10599,14100,,0.3346333853354134,0.017851941242561693
,10599,15304,,0.4048661800486618,0.031758149477059315
,10620,10466,,0.5379494007989347,0.018877622541002757
,10620,11292,,0.2965650701499758,0.02102891905181187
,10620,11298,,0.31629515757109916,0.01907300115874855
,10620,12889,,0.5226860254083484,0.0168008400420021
,10620,13487,,0.24438419829589467,0.02339549886915576
,10620,13930,,0.4844124700239808,0.02430221366698749
,10620,14057,,0.36981566820276496,0.03144900558440286
,10620,14747,,0.3316857440166493,0.03129141510823148
,10620,14869,,0.1998443276902121,0.022825772898006358
,10627,10466,,0.4271151885830785,0.020858223815213062
,10627,11292,,0.3510580575149213,0.019611607323283355
,10627,11298,,0.3927140255009107,0.017327289677564535
,10627,12889,,0.44963503649635034,0.021036814425244178
,10627,13487,,0.21327718602922963,0.018038213357915025
,10627,13930,,0.391304347826087,0.016341564639966798
,10631,13487,,0.21282201405152223,0.015664389907565017
,10666,12889,,0.27723599888548345,0.03019818507390209
,10666,13796,,0.3327214318494722,0.027770329796606274
,10666,14747,,0.3778353856124433,0.03830171635049684
,10676,12889,,0.5647668393782384,0.016659024912119822
,10676,14082,,0.5845959595959596,0.018987082222677875
,10676,14112,,0.48031496062992124,0.01843364391840846
,10676,14761,,0.554074074074074,0.018312686676785976
,10676,15624,,0.38292011019283745,0.019313602890093096
,10685,10397,,0.2832942402918947,0.018624494551435816
,10685,11298,,0.36007462686567165,0.017711838482716426
,10685,13930,,0.2190946024376088,0.01605153499447232
,10685,14112,,0.4296724470134875,0.01877578513092532
,10685,14761,,0.45601436265709155,0.01716448168671442
,10693,10397,,0.2491888384166126,0.026724042939412745
,10693,10423,,0.3814850324917439,0.03353090442615429
,10693,10529,,0.3774551665243382,0.04366725943489429
,10693,10721,,0.3811396688923443,0.022698180114716505
,10693,10800,,0.46996466431095407,0.03361981799797775
,10693,10821,,0.3543579348992488,0.03527177783052457
,10693,10849,,0.4240631163708087,0.027412979727145226
,10693,10994,,0.37664,0.034384037860418916
,10693,11042,,0.4300986842105263,0.03743557930902844
,10693,11057,,0.3739801955533412,0.02466645854556209
,10693,11066,,0.3812381554011371,0.036269118663421376
,10693,11259,,0.3951056729699666,0.0318885337738356
,10693,11278,,0.35680390788555477,0.027624100447345104
,10693,11292,,0.3508729825403492,0.02809228951198774
,10693,11298,,0.3996805597809553,0.01894103229527105
,10693,11423,,0.4643478260869565,0.018899978764068806
,10693,11433,,0.2928804094927873,0.02808793209628618
,10693,11481,,0.41538813831005267,0.03477027467366928
,10693,11618,,0.3695958646616541,0.01834840982392292
,10693,11697,,0.378008814555317,0.024395936198609906
,10693,11986,,0.3938223938223938,0.02244718309859155
,10693,12191,,0.3300929839391378,0.03389756944444444
,10693,12264,,0.3590342679127726,0.022910532135624388
,10693,12266,,0.333112747125486,0.024126341267606478
,10693,12451,,0.3980952380952381,0.03632729326902186
,10693,12478,,0.35332352219769436,0.020759924194931438
,10693,12889,,0.4020456333595594,0.029423619508262798
,10693,12892,,0.3422116997139193,0.02871546115259176
,10693,12953,,0.3529054464466491,0.021701575325196797
,10693,12954,,0.4703196347031963,0.04133779264214047
,10693,13198,,0.3778156350558395,0.03487986020096112
,10693,13204,,0.40465154102626655,0.025594206327570864
,10693,13232,,0.32934583468046125,0.03374930977360574
,10693,13303,,0.39078063470002317,0.023057787983161118
,10693,13342,,0.35934819897084047,0.03303895284655417
,10693,13487,,0.28038507821901326,0.022903089459664024
,10693,13495,,0.387995292271479,0.034806172904678946
,10693,13577,,0.38325581395348834,0.03656534280008875
,10693,13796,,0.41494845360824745,0.029334952930458548
,10693,13930,,0.35983893092614716,0.020960437560732945
,10693,13931,,0.3960755813953488,0.044985555096987206
,10693,14082,,0.543613707165109,0.016988755293774034
,10693,14100,,0.3527561661976494,0.024107698399230725
,10693,14107,,0.3705125030948255,0.03180895497008279
,10693,14112,,0.4917218543046358,0.01664798206278027
,10693,14122,,0.37944553346401566,0.03450471097529921
,10693,14193,,0.3951274152898348,0.034239262314972096
,10693,14492,,0.3882338787295476,0.029553447138984543
,10693,14524,,0.44197952218430037,0.023297652244310515
,10693,14635,,0.396689497716895,0.028573777905685976
,10693,14679,,0.4035213798059648,0.03571428571428571
,10693,14683,,0.35929802955665024,0.03450416888415824
,10693,14685,,0.32792584009269987,0.03489088891628653
,10693,14747,,0.34960599654045743,0.03385949890175347
,10693,14761,,0.4614003590664273,0.017579861823654147
,10693,14771,,0.4597119501751654,0.02278251475751379
,10693,14831,,0.3915737298636927,0.0327936903279369
,10693,14869,,0.2487354953882773,0.03225806451612903
,10693,14908,,0.48064918851435706,0.044035228182546036
,10693,14986,,0.38301282051282054,0.02992549928003506
,10693,15016,,0.31379570297776105,0.036152426446639886
,10693,15096,,0.42830882352941174,0.03229383229383229
,10693,15304,,0.391123768838258,0.030381520366495524
,10693,15624,,0.34838709677419355,0.030644093445568902
,10713,10397,,0.3472622478386167,0.03336332802657991
,10713,10466,,0.554,0.019452247191011237
,10713,10800,,0.3185419968304279,0.051844209440288884
,10713,11292,,0.3035984007107952,0.02686827703340253
,10713,11298,,0.3433799784714747,0.018978493024362674
,10713,11884,,0.2921709531013616,0.03781944580436698
,10713,12266,,0.30282738095238093,0.028364345947452786
,10713,12889,,0.36854824788537893,0.027767300914305036
,10713,12892,,0.2997250229147571,0.03134500041081259
,10713,13487,,0.30489818381948264,0.02533671766024102
,10713,13796,,0.2897812406353012,0.0396897061237892
,10713,13930,,0.3279912184412733,0.02562255608149825
,10713,14057,,0.27826195219123506,0.04537334037110723
,10713,14107,,0.33075356415478613,0.026481139254266768
,10713,14679,,0.3199626865671642,0.03670935749705683
,10713,14747,,0.30015271958334966,0.03595485589912939
,10713,14771,,0.30105826541783237,0.019572798949790828
,10713,14831,,0.2976785189538642,0.04384332395585371
,10713,14869,,0.2528709750056294,0.0260862495499367
,10713,14893,,0.35463568143306706,0.03709987844408428
,10713,14908,,0.5326923076923077,0.03305094857415583
,10721,10154,,0.3173391494002181,0.01951317642325488
,10721,10397,,0.3450674536256324,0.025707223462827385
,10721,10423,,0.38168172767652014,0.02222876359192557
,10721,10431,,0.35014409221902015,0.022429388960679343
,10721,10693,,0.350096533970764,0.023605549287742222
,10721,10792,,0.3722815342032424,0.02022360888850702
,10721,10821,,0.3358284556506078,0.02542589546705755
,10721,10994,,0.36692452435709805,0.024448685621943914
,10721,11042,,0.3149646107178969,0.021738182262271342
,10721,11057,,0.2923851290740556,0.022688337954530513
,10721,11066,,0.26799288371340774,0.023054554561518233
,10721,11193,,0.3224838758062097,0.021751446724130954
,10721,11278,,0.3024315344341522,0.021376417088323833
,10721,11292,,0.3266217702034085,0.027440678944633683
,10721,11298,,0.33402075572112827,0.02056960728887578
,10721,11433,,0.3041330091757509,0.022562515272460698
,10721,11618,,0.3681984919502751,0.02022087111747803
,10721,11697,,0.43100346020761243,0.020778631506250606
,10721,12173,,0.43886743886743884,0.016135137692817263
,10721,12191,,0.3023255813953488,0.03361916428474207
,10721,12197,,0.3338735818476499,0.030870672860782256
,10721,12264,,0.3165606856510921,0.023688593269956863
,10721,12266,,0.3624532921015333,0.02557365722389905
,10721,12339,,0.2901449275362319,0.0247778410356692
,10721,12451,,0.3723718505647263,0.02282458195760997
,10721,12478,,0.34916524965218737,0.02181545118264615
